,time,hour,Alcalde,Avila_Camacho,Enrique_Diaz_de_Leon,Federalismo,Hidalgo,Independencia,Juarez,Lazaro_Cardenas,Lopez_Mateos,Vallarta,origin,destination
475,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Hospicio Cabañas
476,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Plaza Galerías
477,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Andares
478,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Secretaría de Movilidad
479,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,La Minerva
480,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,Plaza Galerías
481,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,Andares
482,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,Secretaría de Movilidad
483,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,La Minerva
484,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,Basílica de Zapopan
485,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,Hospicio Cabañas
486,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,Andares
487,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,Secretaría de Movilidad
488,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,La Minerva
489,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,Basílica de Zapopan
490,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Andares,Hospicio Cabañas
491,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Andares,Plaza Galerías
492,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Andares,Secretaría de Movilidad
493,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Andares,La Minerva
494,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Andares,Basílica de Zapopan
495,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Hospicio Cabañas
496,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Plaza Galerías
497,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Andares
498,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,La Minerva
499,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Basílica de Zapopan
500,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,La Minerva,Hospicio Cabañas
501,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,La Minerva,Plaza Galerías
502,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,La Minerva,Andares
503,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,La Minerva,Secretaría de Movilidad
504,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,La Minerva,Basílica de Zapopan
505,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Hospicio Cabañas
506,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Plaza Galerías
507,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Andares
508,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Secretaría de Movilidad
509,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,La Minerva
